"","Edad","Salario","Genero"
"932",22,4090,"Mujer"
"933",63,17806,"Mujer"
"934",49,24988,"Mujer"
"935",29,5740,"Mujer"
"936",61,17806,"Mujer"
"937",36,6137,"Mujer"
"938",28,5740,"Mujer"
"939",40,6137,"Mujer"
"940",42,6137,"Mujer"
"941",37,6137,"Mujer"
"942",28,5740,"Mujer"
"943",38,6137,"Mujer"
"944",16,4090,"Mujer"
"945",59,23652,"Mujer"
"946",40,6137,"Mujer"
"947",28,5740,"Mujer"
"948",21,4090,"Mujer"
"949",17,4090,"Mujer"
"950",61,17806,"Mujer"
"951",37,6137,"Mujer"
"952",60,17806,"Mujer"
"953",57,NA,"Mujer"
"954",61,17806,"Mujer"
"955",59,23652,"Mujer"
"956",32,5740,"Mujer"
"957",52,23652,"Mujer"
"958",49,24988,"Mujer"
"959",29,5740,"Mujer"
"960",39,6137,"Mujer"
"961",51,23652,"Mujer"
"962",42,6137,"Mujer"
"963",24,4090,"Mujer"
"964",53,23652,"Mujer"
"965",31,5740,"Mujer"
"966",53,23652,"Mujer"
"967",36,6137,"Mujer"
"968",40,6137,"Mujer"
"969",58,23652,"Mujer"
"970",39,6137,"Mujer"
"971",31,5740,"Mujer"
"972",27,5740,"Mujer"
"973",34,5740,"Mujer"
"974",39,6137,"Mujer"
"975",18,4090,"Mujer"
"976",24,4090,"Mujer"
"977",17,4090,"Mujer"
"978",55,23652,"Mujer"
"979",59,23652,"Mujer"
"980",32,5740,"Mujer"
"981",61,17806,"Mujer"
"982",50,23652,"Mujer"
"983",61,17806,"Mujer"
"984",36,6137,"Mujer"
"985",48,24988,"Mujer"
"986",61,17806,"Mujer"
"987",22,4090,"Mujer"
"988",54,23652,"Mujer"
"989",63,17806,"Mujer"
"990",58,23652,"Mujer"
"991",33,5740,"Mujer"
"992",56,23652,"Mujer"
"993",55,23652,"Mujer"
"994",51,23652,"Mujer"
"995",20,4090,"Mujer"
"996",40,6137,"Mujer"
"997",48,24988,"Mujer"
"998",59,23652,"Mujer"
"999",20,4090,"Mujer"
"1000",51,23652,"Mujer"
"1001",47,24988,"Mujer"
"1002",36,6137,"Mujer"
"1003",35,6137,"Mujer"
"1004",20,4090,"Mujer"
"1005",20,4090,"Mujer"
"1006",62,17806,"Mujer"
"1007",18,4090,"Mujer"
"1008",44,NA,"Mujer"
"1009",25,5740,"Mujer"
"1010",44,6137,"Mujer"
"1011",45,24988,"Mujer"
"1012",38,6137,"Mujer"
"1013",23,4090,"Mujer"
"1014",17,4090,"Mujer"
"1015",45,24988,"Mujer"
"1016",54,23652,"Mujer"
"1017",51,23652,"Mujer"
"1018",50,23652,"Mujer"
"1019",38,6137,"Mujer"
"1020",45,NA,"Mujer"
"1021",20,4090,"Mujer"
"1022",16,NA,"Mujer"
"1023",34,5740,"Mujer"
"1024",42,6137,"Mujer"
"1025",25,5740,"Mujer"
"1026",18,4090,"Mujer"
"1027",29,5740,"Mujer"
"1028",20,4090,"Mujer"
"1029",63,17806,"Mujer"
"1030",44,6137,"Mujer"
"1031",52,23652,"Mujer"
"1032",16,4090,"Mujer"
"1033",29,5740,"Mujer"
"1034",25,5740,"Mujer"
"1035",22,4090,"Mujer"
"1036",40,6137,"Mujer"
"1037",59,23652,"Mujer"
"1038",58,23652,"Mujer"
"1039",19,4090,"Mujer"
"1040",20,4090,"Mujer"
"1041",40,6137,"Mujer"
"1042",18,4090,"Mujer"
"1043",33,5740,"Mujer"
"1044",34,5740,"Mujer"
"1045",47,24988,"Mujer"
"1046",34,NA,"Mujer"
"1047",63,17806,"Mujer"
"1048",26,5740,"Mujer"
"1049",61,17806,"Mujer"
"1050",15,4090,"Mujer"
"1051",40,6137,"Mujer"
"1052",28,5740,"Mujer"
"1053",52,23652,"Mujer"
"1054",51,23652,"Mujer"
"1055",25,5740,"Mujer"
"1056",50,23652,"Mujer"
"1057",27,5740,"Mujer"
"1058",57,23652,"Mujer"
"1059",17,NA,"Mujer"
"1060",47,24988,"Mujer"
"1061",20,4090,"Mujer"
"1062",64,17806,"Mujer"
"1063",24,4090,"Mujer"
"1064",19,4090,"Mujer"
"1065",37,6137,"Mujer"
"1066",24,4090,"Mujer"
"1067",58,23652,"Mujer"
"1068",16,4090,"Mujer"
"1069",27,5740,"Mujer"
"1070",54,23652,"Mujer"
"1071",16,4090,"Mujer"
"1072",34,5740,"Mujer"
"1073",15,4090,"Mujer"
"1074",51,23652,"Mujer"
"1075",23,4090,"Mujer"
"1076",31,5740,"Mujer"
"1077",23,4090,"Mujer"
"1078",25,5740,"Mujer"
"1079",29,5740,"Mujer"
"1080",38,6137,"Mujer"
"1081",52,23652,"Mujer"
"1082",49,24988,"Mujer"
"1083",44,NA,"Mujer"
"1084",45,24988,"Mujer"
"1085",63,17806,"Mujer"
"1086",19,4090,"Mujer"
"1087",58,NA,"Mujer"
"1088",64,17806,"Mujer"
"1089",28,5740,"Mujer"
"1090",25,5740,"Mujer"
"1091",23,NA,"Mujer"
"1092",48,24988,"Mujer"
"1093",26,NA,"Mujer"
"1094",49,24988,"Mujer"
"1095",49,24988,"Mujer"
"1096",15,4090,"Mujer"
"1097",54,23652,"Mujer"
"1098",36,6137,"Mujer"
"1099",43,6137,"Mujer"
"1100",22,4090,"Mujer"
"1101",25,5740,"Mujer"
"1102",55,23652,"Mujer"
"1103",51,23652,"Mujer"
"1104",28,5740,"Mujer"
"1105",44,6137,"Mujer"
"1106",49,24988,"Mujer"
"1107",35,6137,"Mujer"
"1108",51,23652,"Mujer"
"1109",19,4090,"Mujer"
"1110",33,5740,"Mujer"
"1111",28,NA,"Mujer"
"1112",40,6137,"Mujer"
"1113",18,4090,"Mujer"
"1114",39,6137,"Mujer"
"1115",59,23652,"Mujer"
"1116",56,23652,"Mujer"
"1117",39,6137,"Mujer"
"1118",32,NA,"Mujer"
"1119",54,23652,"Mujer"
"1120",22,4090,"Mujer"
"1121",53,23652,"Mujer"
"1122",54,23652,"Mujer"
"1123",28,5740,"Mujer"
"1124",46,24988,"Mujer"
"1125",52,23652,"Mujer"
"1126",47,24988,"Mujer"
"1127",37,6137,"Mujer"
"1128",29,5740,"Mujer"
"1129",47,24988,"Mujer"
"1130",39,6137,"Mujer"
"1131",31,NA,"Mujer"
"1132",47,24988,"Mujer"
"1133",61,17806,"Mujer"
"1134",16,4090,"Mujer"
"1135",28,5740,"Mujer"
"1136",54,23652,"Mujer"
"1137",54,NA,"Mujer"
"1138",53,23652,"Mujer"
"1139",20,4090,"Mujer"
"1140",20,4090,"Mujer"
"1141",17,4090,"Mujer"
"1142",21,4090,"Mujer"
"1143",22,4090,"Mujer"
"1144",56,23652,"Mujer"
"1145",29,5740,"Mujer"
"1146",61,17806,"Mujer"
"1147",43,6137,"Mujer"
"1148",47,24988,"Mujer"
"1149",44,6137,"Mujer"
"1150",53,23652,"Mujer"
"1151",41,6137,"Mujer"
"1152",50,23652,"Mujer"
"1153",43,6137,"Mujer"
"1154",52,23652,"Mujer"
"1155",47,24988,"Mujer"
"1156",51,23652,"Mujer"
"1157",41,6137,"Mujer"
"1158",47,24988,"Mujer"
"1159",18,4090,"Mujer"
"1160",36,6137,"Mujer"
"1161",16,4090,"Mujer"
"1162",24,4090,"Mujer"
"1163",19,4090,"Mujer"
"1164",24,4090,"Mujer"
"1165",47,24988,"Mujer"
"1166",52,23652,"Mujer"
"1167",27,5740,"Mujer"
"1168",45,24988,"Mujer"
"1169",61,17806,"Mujer"
"1170",50,23652,"Mujer"
"1171",59,23652,"Mujer"
"1172",38,6137,"Mujer"
"1173",29,5740,"Mujer"
"1174",43,6137,"Mujer"
"1175",22,4090,"Mujer"
"1176",19,4090,"Mujer"
"1177",43,6137,"Mujer"
"1178",61,17806,"Mujer"
"1179",18,4090,"Mujer"
"1180",26,5740,"Mujer"
"1181",59,23652,"Mujer"
"1182",16,4090,"Mujer"
"1183",41,6137,"Mujer"
"1184",45,24988,"Mujer"
"1185",50,23652,"Mujer"
"1186",50,23652,"Mujer"
"1187",40,6137,"Mujer"
"1188",57,23652,"Mujer"
"1189",41,6137,"Mujer"
"1190",19,4090,"Mujer"
"1191",34,5740,"Mujer"
"1192",25,5740,"Mujer"
"1193",24,4090,"Mujer"
"1194",54,23652,"Mujer"
"1195",52,23652,"Mujer"
"1196",20,4090,"Mujer"
"1197",22,4090,"Mujer"
"1198",37,NA,"Mujer"
"1199",61,17806,"Mujer"
"1200",40,6137,"Mujer"
"1201",60,17806,"Mujer"
"1202",57,NA,"Mujer"
"1203",26,5740,"Mujer"
"1204",40,6137,"Mujer"
"1205",27,5740,"Mujer"
"1206",54,23652,"Mujer"
"1207",32,5740,"Mujer"
"1208",39,6137,"Mujer"
"1209",47,24988,"Mujer"
"1210",61,17806,"Mujer"
"1211",54,23652,"Mujer"
"1212",57,23652,"Mujer"
"1213",26,5740,"Mujer"
"1214",58,23652,"Mujer"
"1215",50,NA,"Mujer"
"1216",62,17806,"Mujer"
"1217",18,4090,"Mujer"
"1218",19,4090,"Mujer"
"1219",51,23652,"Mujer"
"1220",22,4090,"Mujer"
"1221",56,23652,"Mujer"
"1222",63,17806,"Mujer"
"1223",42,6137,"Mujer"
"1224",45,24988,"Mujer"
"1225",23,4090,"Mujer"
"1226",43,6137,"Mujer"
"1227",28,5740,"Mujer"
"1228",54,23652,"Mujer"
"1229",55,23652,"Mujer"
"1230",36,6137,"Mujer"
"1231",25,5740,"Mujer"
"1232",37,6137,"Mujer"
"1233",15,4090,"Mujer"
"1234",60,17806,"Mujer"
"1235",51,23652,"Mujer"
"1236",35,NA,"Mujer"
"1237",40,6137,"Mujer"
"1238",60,17806,"Mujer"
"1239",50,23652,"Mujer"
"1240",37,6137,"Mujer"
"1241",15,4090,"Mujer"
"1242",54,23652,"Mujer"
"1243",29,5740,"Mujer"
"1244",35,6137,"Mujer"
"1245",61,17806,"Mujer"
"1246",23,4090,"Mujer"
"1247",23,NA,"Mujer"
"1248",24,4090,"Mujer"
"1249",40,6137,"Mujer"
"1250",55,23652,"Mujer"
"1251",49,24988,"Mujer"
"1252",39,6137,"Mujer"
"1253",40,6137,"Mujer"
"1254",25,5740,"Mujer"
"1255",52,23652,"Mujer"
"1256",16,4090,"Mujer"
"1257",21,4090,"Mujer"
"1258",32,5740,"Mujer"
"1259",41,6137,"Mujer"
"1260",48,24988,"Mujer"
"1261",41,6137,"Mujer"
"1262",31,5740,"Mujer"
"1263",57,23652,"Mujer"
"1264",58,23652,"Mujer"
"1265",38,6137,"Mujer"
"1266",39,6137,"Mujer"
"1267",21,4090,"Mujer"
"1268",20,4090,"Mujer"
"1269",38,6137,"Mujer"
"1270",47,24988,"Mujer"
"1271",63,17806,"Mujer"
"1272",43,6137,"Mujer"
"1273",57,NA,"Mujer"
"1274",36,6137,"Mujer"
"1275",40,6137,"Mujer"
"1276",42,6137,"Mujer"
"1277",64,17806,"Mujer"
"1278",35,6137,"Mujer"
"1279",63,NA,"Mujer"
"1280",21,4090,"Mujer"
"1281",31,5740,"Mujer"
"1282",34,5740,"Mujer"
"1283",55,23652,"Mujer"
"1284",63,17806,"Mujer"
"1285",34,5740,"Mujer"
"1286",36,6137,"Mujer"
"1287",42,6137,"Mujer"
"1288",54,23652,"Mujer"
"1289",63,17806,"Mujer"
"1290",21,4090,"Mujer"
"1291",15,4090,"Mujer"
"1292",46,24988,"Mujer"
"1293",27,5740,"Mujer"
"1294",44,6137,"Mujer"
"1295",37,6137,"Mujer"
"1296",33,5740,"Mujer"
"1297",46,24988,"Mujer"
"1298",44,6137,"Mujer"
"1299",43,6137,"Mujer"
"1300",63,17806,"Mujer"
"1301",59,23652,"Mujer"
"1302",43,6137,"Mujer"
"1303",44,6137,"Mujer"
"1304",30,5740,"Mujer"
"1305",54,23652,"Mujer"
"1306",33,5740,"Mujer"
"1307",32,5740,"Mujer"
"1308",15,4090,"Mujer"
"1309",28,5740,"Mujer"
"1310",61,17806,"Mujer"
"1311",64,17806,"Mujer"
"1312",16,NA,"Mujer"
"1313",42,6137,"Mujer"
"1314",63,17806,"Mujer"
"1315",64,17806,"Mujer"
"1316",44,6137,"Mujer"
"1317",52,23652,"Mujer"
"1318",18,4090,"Mujer"
"1319",15,4090,"Mujer"
"1320",22,4090,"Mujer"
"1321",43,6137,"Mujer"
"1322",53,23652,"Mujer"
"1323",17,4090,"Mujer"
"1324",46,24988,"Mujer"
"1325",24,4090,"Mujer"
"1326",24,4090,"Mujer"
"1327",33,NA,"Mujer"
"1328",60,17806,"Mujer"
"1329",48,24988,"Mujer"
"1330",47,24988,"Mujer"
"1331",37,6137,"Mujer"
"1332",42,6137,"Mujer"
"1333",46,24988,"Mujer"
"1334",64,17806,"Mujer"
"1335",21,4090,"Mujer"
"1336",43,6137,"Mujer"
"1337",22,4090,"Mujer"
"1338",15,4090,"Mujer"
"1339",17,4090,"Mujer"
"1340",38,6137,"Mujer"
"1341",37,6137,"Mujer"
"1342",22,4090,"Mujer"
"1343",61,17806,"Mujer"
"1344",51,23652,"Mujer"
"1345",17,4090,"Mujer"
"1346",47,24988,"Mujer"
"1347",42,6137,"Mujer"
"1348",61,17806,"Mujer"
"1349",22,4090,"Mujer"
"1350",48,24988,"Mujer"
"1351",49,24988,"Mujer"
"1352",46,24988,"Mujer"
"1353",38,6137,"Mujer"
"1354",28,5740,"Mujer"
"1355",46,24988,"Mujer"
"1356",60,17806,"Mujer"
"1357",57,23652,"Mujer"
"1358",30,5740,"Mujer"
"1359",18,4090,"Mujer"
"1360",51,23652,"Mujer"
"1361",35,6137,"Mujer"
"1362",28,5740,"Mujer"
"1363",45,24988,"Mujer"
"1364",62,17806,"Mujer"
"1365",32,5740,"Mujer"
"1366",21,4090,"Mujer"
"1367",24,4090,"Mujer"
"1368",21,4090,"Mujer"
"1369",47,24988,"Mujer"
"1370",37,6137,"Mujer"
"1371",35,6137,"Mujer"
"1372",33,5740,"Mujer"
"1373",62,17806,"Mujer"
"1374",33,5740,"Mujer"
"1375",50,23652,"Mujer"
"1376",43,6137,"Mujer"
"1377",32,5740,"Mujer"
"1378",16,4090,"Mujer"
"1379",15,4090,"Mujer"
"1380",61,17806,"Mujer"
"1381",19,4090,"Mujer"
"1382",34,5740,"Mujer"
"1383",25,5740,"Mujer"
"1384",56,23652,"Mujer"
"1385",16,4090,"Mujer"
"1386",17,4090,"Mujer"
"1387",37,6137,"Mujer"
"1388",26,NA,"Mujer"
"1389",34,5740,"Mujer"
"1390",19,4090,"Mujer"
"1391",51,23652,"Mujer"
"1392",52,23652,"Mujer"
"1393",44,6137,"Mujer"
"1394",23,4090,"Mujer"
"1395",48,NA,"Mujer"
"1396",58,NA,"Mujer"
"1397",49,24988,"Mujer"
"1398",36,6137,"Mujer"
"1399",58,23652,"Mujer"
"1400",38,6137,"Mujer"
"1401",31,5740,"Mujer"
"1402",24,4090,"Mujer"
"1403",44,6137,"Mujer"
"1404",60,NA,"Mujer"
"1405",37,6137,"Mujer"
"1406",46,24988,"Mujer"
"1407",31,5740,"Mujer"
"1408",64,17806,"Mujer"
"1409",31,5740,"Mujer"
"1410",28,5740,"Mujer"
"1411",23,4090,"Mujer"
"1412",54,23652,"Mujer"
"1413",16,NA,"Mujer"
"1414",59,23652,"Mujer"
"1415",39,6137,"Mujer"
"1416",53,23652,"Mujer"
"1417",23,4090,"Mujer"
"1418",36,6137,"Mujer"
"1419",57,23652,"Mujer"
"1420",60,17806,"Mujer"
"1421",18,4090,"Mujer"
"1422",40,6137,"Mujer"
"1423",43,6137,"Mujer"
"1424",59,23652,"Mujer"
"1425",48,24988,"Mujer"
"1426",37,6137,"Mujer"
"1427",51,23652,"Mujer"
"1428",25,5740,"Mujer"
"1429",20,4090,"Mujer"
"1430",32,5740,"Mujer"
"1431",35,6137,"Mujer"
"1432",56,23652,"Mujer"
"1433",50,23652,"Mujer"
"1434",55,23652,"Mujer"
"1435",52,23652,"Mujer"
"1436",48,24988,"Mujer"
"1437",31,5740,"Mujer"
"1438",51,23652,"Mujer"
"1439",39,6137,"Mujer"
"1440",52,23652,"Mujer"
"1441",26,5740,"Mujer"
"1442",37,6137,"Mujer"
"1443",56,23652,"Mujer"
"1444",36,6137,"Mujer"
"1445",35,6137,"Mujer"
"1446",41,6137,"Mujer"
"1447",45,24988,"Mujer"
"1448",20,4090,"Mujer"
"1449",41,6137,"Mujer"
"1450",54,NA,"Mujer"
"1451",48,24988,"Mujer"
"1452",26,5740,"Mujer"
"1453",59,23652,"Mujer"
"1454",21,4090,"Mujer"
"1455",24,4090,"Mujer"
"1456",59,23652,"Mujer"
"1457",31,5740,"Mujer"
"1458",40,6137,"Mujer"
"1459",35,6137,"Mujer"
"1460",42,6137,"Mujer"
"1461",60,17806,"Mujer"
"1462",16,4090,"Mujer"
"1463",57,23652,"Mujer"
"1464",15,4090,"Mujer"
"1465",50,23652,"Mujer"
"1466",40,6137,"Mujer"
"1467",43,6137,"Mujer"
"1468",35,6137,"Mujer"
"1469",25,5740,"Mujer"
"1470",54,23652,"Mujer"
"1471",25,5740,"Mujer"
"1472",50,23652,"Mujer"
"1473",63,17806,"Mujer"
"1474",53,23652,"Mujer"
"1475",54,23652,"Mujer"
"1476",49,24988,"Mujer"
"1477",48,24988,"Mujer"
"1478",61,17806,"Mujer"
"1479",38,6137,"Mujer"
"1480",36,6137,"Mujer"
"1481",19,4090,"Mujer"
"1482",47,24988,"Mujer"
"1483",50,23652,"Mujer"
"1484",61,17806,"Mujer"
"1485",34,NA,"Mujer"
"1486",33,5740,"Mujer"
"1487",49,24988,"Mujer"
"1488",57,23652,"Mujer"
"1489",31,5740,"Mujer"
"1490",59,23652,"Mujer"
"1491",57,23652,"Mujer"
"1492",48,24988,"Mujer"
"1493",23,4090,"Mujer"
"1494",40,6137,"Mujer"
"1495",16,4090,"Mujer"
"1496",23,4090,"Mujer"
"1497",23,4090,"Mujer"
"1498",54,23652,"Mujer"
"1499",31,5740,"Mujer"
"1500",15,4090,"Mujer"
"1501",39,6137,"Mujer"
"1502",57,23652,"Mujer"
"1503",54,23652,"Mujer"
"1504",56,23652,"Mujer"
"1505",39,6137,"Mujer"
"1506",53,23652,"Mujer"
"1507",49,24988,"Mujer"
"1508",17,NA,"Mujer"
"1509",64,17806,"Mujer"
"1510",51,23652,"Mujer"
"1511",58,23652,"Mujer"
"1512",58,23652,"Mujer"
"1513",44,6137,"Mujer"
"1514",52,23652,"Mujer"
"1515",48,24988,"Mujer"
"1516",26,5740,"Mujer"
"1517",33,5740,"Mujer"
"1518",51,23652,"Mujer"
"1519",58,23652,"Mujer"
"1520",63,17806,"Mujer"
"1521",31,5740,"Mujer"
"1522",24,4090,"Mujer"
"1523",63,17806,"Mujer"
"1524",61,17806,"Mujer"
"1525",26,5740,"Mujer"
"1526",30,5740,"Mujer"
"1527",38,6137,"Mujer"
"1528",33,5740,"Mujer"
"1529",22,4090,"Mujer"
"1530",45,24988,"Mujer"
"1531",35,6137,"Mujer"
"1532",31,5740,"Mujer"
"1533",37,6137,"Mujer"
"1534",51,23652,"Mujer"
"1535",30,5740,"Mujer"
"1536",20,NA,"Mujer"
"1537",22,4090,"Mujer"
"1538",39,6137,"Mujer"
"1539",32,5740,"Mujer"
"1540",39,NA,"Mujer"
"1541",26,NA,"Mujer"
"1542",29,5740,"Mujer"
"1543",40,6137,"Mujer"
"1544",55,NA,"Mujer"
"1545",59,23652,"Mujer"
"1546",40,6137,"Mujer"
"1547",61,17806,"Mujer"
"1548",46,24988,"Mujer"
"1549",24,4090,"Mujer"
"1550",30,5740,"Mujer"
"1551",21,4090,"Mujer"
"1552",31,5740,"Mujer"
"1553",37,6137,"Mujer"
"1554",40,6137,"Mujer"
"1555",35,6137,"Mujer"
"1556",36,6137,"Mujer"
"1557",21,4090,"Mujer"
"1558",28,5740,"Mujer"
"1559",29,5740,"Mujer"
"1560",21,4090,"Mujer"
"1561",23,4090,"Mujer"
"1562",62,17806,"Mujer"
"1563",22,4090,"Mujer"
"1564",64,17806,"Mujer"
"1565",37,6137,"Mujer"
"1566",43,6137,"Mujer"
"1567",32,5740,"Mujer"
"1568",45,24988,"Mujer"
"1569",44,6137,"Mujer"
"1570",53,23652,"Mujer"
"1571",49,24988,"Mujer"
"1572",32,5740,"Mujer"
"1573",56,23652,"Mujer"
"1574",53,23652,"Mujer"
"1575",31,5740,"Mujer"
"1576",28,5740,"Mujer"
"1577",45,24988,"Mujer"
"1578",38,6137,"Mujer"
"1579",49,24988,"Mujer"
"1580",58,23652,"Mujer"
"1581",59,23652,"Mujer"
"1582",48,24988,"Mujer"
"1583",17,4090,"Mujer"
"1584",51,23652,"Mujer"
"1585",57,23652,"Mujer"
"1586",54,23652,"Mujer"
"1587",40,6137,"Mujer"
"1588",37,6137,"Mujer"
"1589",58,23652,"Mujer"
"1590",53,23652,"Mujer"
"1591",29,5740,"Mujer"
"1592",63,NA,"Mujer"
"1593",18,4090,"Mujer"
"1594",43,6137,"Mujer"
"1595",36,6137,"Mujer"
"1596",39,6137,"Mujer"
"1597",27,5740,"Mujer"
"1598",32,5740,"Mujer"
"1599",47,24988,"Mujer"
"1600",30,5740,"Mujer"
"1601",59,23652,"Mujer"
"1602",56,23652,"Mujer"
"1603",58,23652,"Mujer"
"1604",16,4090,"Mujer"
"1605",49,24988,"Mujer"
"1606",56,23652,"Mujer"
"1607",48,24988,"Mujer"
"1608",44,6137,"Mujer"
"1609",27,5740,"Mujer"
"1610",27,5740,"Mujer"
"1611",32,5740,"Mujer"
"1612",46,24988,"Mujer"
"1613",46,24988,"Mujer"
"1614",49,24988,"Mujer"
"1615",53,NA,"Mujer"
"1616",60,17806,"Mujer"
"1617",43,6137,"Mujer"
"1618",63,17806,"Mujer"
"1619",43,6137,"Mujer"
"1620",58,23652,"Mujer"
"1621",30,5740,"Mujer"
"1622",58,23652,"Mujer"
"1623",61,17806,"Mujer"
"1624",24,4090,"Mujer"
"1625",44,6137,"Mujer"
"1626",39,6137,"Mujer"
"1627",53,23652,"Mujer"
"1628",34,5740,"Mujer"
"1629",19,4090,"Mujer"
"1630",15,4090,"Mujer"
"1631",44,6137,"Mujer"
"1632",63,17806,"Mujer"
"1633",17,4090,"Mujer"
"1634",59,23652,"Mujer"
"1635",28,5740,"Mujer"
"1636",44,6137,"Mujer"
"1637",64,17806,"Mujer"
"1638",18,4090,"Mujer"
"1639",32,5740,"Mujer"
"1640",51,NA,"Mujer"
"1641",39,6137,"Mujer"
"1642",62,17806,"Mujer"
"1643",15,NA,"Mujer"
"1644",60,17806,"Mujer"
"1645",29,5740,"Mujer"
"1646",23,4090,"Mujer"
"1647",29,5740,"Mujer"
"1648",63,17806,"Mujer"
"1649",38,6137,"Mujer"
"1650",18,4090,"Mujer"
"1651",26,NA,"Mujer"
"1652",51,NA,"Mujer"
"1653",51,23652,"Mujer"
"1654",57,23652,"Mujer"
"1655",20,4090,"Mujer"
"1656",53,23652,"Mujer"
"1657",60,17806,"Mujer"
"1658",38,6137,"Mujer"
"1659",25,5740,"Mujer"
"1660",27,5740,"Mujer"
"1661",48,24988,"Mujer"
"1662",39,6137,"Mujer"
"1663",21,4090,"Mujer"
"1664",18,4090,"Mujer"
"1665",22,4090,"Mujer"
"1666",34,5740,"Mujer"
"1667",43,6137,"Mujer"
"1668",59,23652,"Mujer"
"1669",60,17806,"Mujer"
"1670",24,4090,"Mujer"
"1671",57,23652,"Mujer"
"1672",48,24988,"Mujer"
"1673",40,6137,"Mujer"
"1674",55,23652,"Mujer"
"1675",63,17806,"Mujer"
"1676",17,4090,"Mujer"
"1677",20,4090,"Mujer"
"1678",19,NA,"Mujer"
"1679",19,4090,"Mujer"
"1680",61,17806,"Mujer"
"1681",37,6137,"Mujer"
"1682",63,17806,"Mujer"
"1683",23,4090,"Mujer"
"1684",49,24988,"Mujer"
"1685",34,5740,"Mujer"
"1686",63,17806,"Mujer"
"1687",56,23652,"Mujer"
"1688",49,24988,"Mujer"
"1689",64,17806,"Mujer"
"1690",32,5740,"Mujer"
"1691",31,5740,"Mujer"
"1692",38,6137,"Mujer"
"1693",17,4090,"Mujer"
"1694",46,24988,"Mujer"
"1695",49,24988,"Mujer"
"1696",52,23652,"Mujer"
"1697",27,5740,"Mujer"
"1698",61,NA,"Mujer"
"1699",39,6137,"Mujer"
"1700",23,4090,"Mujer"
"1701",18,4090,"Mujer"
"1702",28,5740,"Mujer"
"1703",51,23652,"Mujer"
"1704",48,24988,"Mujer"
"1705",25,5740,"Mujer"
"1706",55,23652,"Mujer"
"1707",17,4090,"Mujer"
"1708",42,NA,"Mujer"
"1709",43,6137,"Mujer"
"1710",23,4090,"Mujer"
"1711",17,4090,"Mujer"
"1712",39,6137,"Mujer"
"1713",48,24988,"Mujer"
"1714",26,5740,"Mujer"
"1715",56,23652,"Mujer"
"1716",23,4090,"Mujer"
"1717",29,5740,"Mujer"
"1718",54,23652,"Mujer"
"1719",39,6137,"Mujer"
"1720",19,4090,"Mujer"
"1721",25,5740,"Mujer"
"1722",48,24988,"Mujer"
"1723",38,6137,"Mujer"
"1724",29,5740,"Mujer"
"1725",52,23652,"Mujer"
"1726",22,4090,"Mujer"
"1727",19,4090,"Mujer"
"1728",62,17806,"Mujer"
"1729",40,6137,"Mujer"
"1730",32,5740,"Mujer"
"1731",20,4090,"Mujer"
"1732",51,23652,"Mujer"
"1733",62,17806,"Mujer"
"1734",27,5740,"Mujer"
"1735",42,6137,"Mujer"
"1736",19,4090,"Mujer"
"1737",27,5740,"Mujer"
"1738",31,5740,"Mujer"
"1739",64,17806,"Mujer"
"1740",54,23652,"Mujer"
"1741",59,23652,"Mujer"
"1742",46,24988,"Mujer"
"1743",43,6137,"Mujer"
"1744",17,4090,"Mujer"
"1745",54,23652,"Mujer"
"1746",48,24988,"Mujer"
"1747",54,23652,"Mujer"
"1748",41,6137,"Mujer"
"1749",27,NA,"Mujer"
"1750",59,NA,"Mujer"
"1751",47,24988,"Mujer"
"1752",20,4090,"Mujer"
"1753",38,6137,"Mujer"
"1754",33,5740,"Mujer"
"1755",30,NA,"Mujer"
"1756",54,23652,"Mujer"
"1757",42,6137,"Mujer"
"1758",47,24988,"Mujer"
"1759",62,17806,"Mujer"
"1760",55,23652,"Mujer"
"1761",27,5740,"Mujer"
"1762",57,23652,"Mujer"
"1763",59,23652,"Mujer"
"1764",39,6137,"Mujer"
"1765",56,23652,"Mujer"
"1766",50,23652,"Mujer"
"1767",41,6137,"Mujer"
"1768",52,23652,"Mujer"
"1769",21,4090,"Mujer"
"1770",19,4090,"Mujer"
"1771",57,23652,"Mujer"
"1772",59,23652,"Mujer"
"1773",45,24988,"Mujer"
"1774",37,6137,"Mujer"
"1775",56,23652,"Mujer"
"1776",24,4090,"Mujer"
"1777",46,24988,"Mujer"
"1778",57,23652,"Mujer"
"1779",44,6137,"Mujer"
"1780",53,NA,"Mujer"
"1781",45,24988,"Mujer"
"1782",32,5740,"Mujer"
"1783",50,23652,"Mujer"
"1784",16,4090,"Mujer"
"1785",28,5740,"Mujer"
"1786",27,5740,"Mujer"
"1787",43,6137,"Mujer"
"1788",26,5740,"Mujer"
"1789",53,23652,"Mujer"
"1790",16,4090,"Mujer"
"1791",46,NA,"Mujer"
"1792",27,5740,"Mujer"
"1793",60,17806,"Mujer"
"1794",41,6137,"Mujer"
"1795",63,NA,"Mujer"
"1796",55,23652,"Mujer"
"1797",31,5740,"Mujer"
"1798",54,23652,"Mujer"
"1799",45,24988,"Mujer"
"1800",48,24988,"Mujer"
"1801",38,6137,"Mujer"
"1802",59,23652,"Mujer"
"1803",49,24988,"Mujer"
"1804",62,17806,"Mujer"
"1805",20,4090,"Mujer"
"1806",33,5740,"Mujer"
"1807",44,6137,"Mujer"
"1808",21,4090,"Mujer"
"1809",24,4090,"Mujer"
